,id,text,sentiment
1461,1342326094293213184,"""To protect fertility, some men may want to consider freezing their sperm prior to vaccination.""

Thanks for the suggestion, but I'd prefer to just accept the low risks associated with infection in adults under age 50 without comorbidities.

https://t.co/Den7rTrsBa",0.1
1462,1342326089444700160,bitch you thought 600$ was enough shut up lmao https://t.co/CpRVrCiFd7,0.3
1463,1342326080863141888,"U.S. to require people flying from the UK to test negative for Covid, CDC says https://t.co/M4F5wbneDW",-0.3
1464,1342326083060858881,"@Anurag_Office @cbic_india @FinMinIndia @narendramodi @nstomar @AgriGoI #due_date_extension
Extend Due Date of filing Income Tax Return, Tax Audit and GST Audit for AY 2020-21 to 31-03-2021.
As this covid 19 epidemic nationwide difficult time in some states
@IncomeTaxIndia @FinMinIndia @nsitharaman  @cbic_india @askGST_GoI 
#Extend_Due_Dates",-0.125
1465,1342326095031373825,"Indian vaccine Covaxin has drawn global attention: ICMR 

READ: https://t.co/0cHe7gEoIM https://t.co/wiq0zUgVhE",0.0
1466,1342326081206927360,"California activated its “mass fatality” program as coronavirus cases and deaths continue to rise, leading to the state purchasing thousands of extra body bags. https://t.co/coWe91T2N9",0.0
1467,1342326090811940864,FIFA u-17 and u-20 World Cups cancelled due to Covid-19 https://t.co/QMRgMkT09e #news #headlines https://t.co/H0BL2xdZHf,-0.125
1468,1342326096398700544,One of the pharmaceuticals is offering a booster to their vaccine that will help you to forget the Trump presidency.,0.0
1469,1342326093244612608,A very interesting report on what the future of work looks like post-pandemic.  One thing for sure - it won't be the same as it was in February 2020.  It also won't be completely remote.  Great insights here on how to plan ahead. https://t.co/5xhu1zD2C3,0.2875
1470,1342326113821929478,It never ends. First masks don’t work.  Then masks always work.  First it cannot be spread via aerosol.  Now it’s primarily spread by aerosol.  First herd immunity includes getting infected.    Now herd immunity only includes vaccinations. Our CDC is a fraud. https://t.co/SJckuqVfl8,0.25
1471,1342326098894483456,"COVID Bridge:
For every 200 cars that go on this bridge, 20 have an accident and 1/200 falls in the river

Those are your odds with COVID. 179/200 will likely recover on their own

But 20/200 may end up in a hospital and 1/200 may die

Avoid this bridge",0.0
1472,1342326097149476865,"What a third of Americans see as “freedom,” the rest of the world sees as selfishness and ignorance.

Wear a mask. Get over yourself.
It’s not about you.

https://t.co/uDtGFT2jPb",0.0
1473,1342326100970639361,"Jesus Christ was a Brown-skinned, socialist, Jewish refugee. He hung out with sex workers. Authorities called him a troublemaker. He was murdered by police. He advocated for universal health care and against wealth. He's a major prophet in Islam. He told us to love one another.",0.0
1474,1342326109136957441,"While many Americans are in medical centers or quarantine, VP Pence, chief of President’s Covid-19 task force, has reportedly had himself flown from DC to Vail skiing resort in Colorado for vacation.",0.25
1475,1342326108402970624,"Only the most Christian nations get together on Christmas Eve to discuss increasing aid during a pandemic and decide, ""No.""",0.16666666666666666
1476,1342326102623137793,COVID-19: Record number of people testing positive for coronavirus in England #SmartNews  https://t.co/tP8uOyL1aL,0.2272727272727273
1477,1342326098890285056,"The Holidays Are Always Tough Times Since Many Loved Ones Are Missed..I Can Only Imagine How Different This Year Is Bc Of Covid, So It’s Always Important To Give Love To Others &amp; Count Your Blessings Fr. Pray For Those In Need &amp; Remind Yourself To Give To Those In Need. 💛🙏🏽",0.1622222222222222
1478,1342326105349398528,Fauci says herd immunity could require nearly 90% to get coronavirus vaccine https://t.co/6BMTTjaOQa https://t.co/KO6pD8Odt0,0.1
1479,1342326108948213762,Will you sign the government funding/covid relief bill? Govt shuts down Monday. Unemployment runs out Saturday. https://t.co/xiBoRvHBpc,-0.1555555555555556
1480,1342326108423905281,Even the birds are social distancing. 😂 https://t.co/ntC3Xvu7ZB,0.03333333333333333
1481,1342326098575679489,"people being all up in each other's spaces. personal space is a thing, disease or not. please let ppl breathe and don't crowd so close https://t.co/A8RJqPdntG",-0.0625
1482,1342326105068302337,"Meanwhile, @realDonaldTrump is golfing as more and more Americans get sick and spread #COVID. He doesn’t care.

#TrumpVirus https://t.co/ciRYrJhQdf",0.09523809523809523
1483,1342326110399315968,Not trusting the vaccine unless these 2 make it https://t.co/6z0wKchO5Z,0.0
1484,1342326112299307008,"1,500 rider LAZADA LEL Express kena terminate contract due to experiencing low parcel volume.

Sales di Lazada tiap2 bulan tu pun tak laku la ye.
This shows that Malaysian makin ramai dah takde duit nak online shopping after 9 months COVID19 attack MY. https://t.co/yyRzaRVATW",-0.0625
1485,1342326107266109440,The House GOP rejected the $2000 Pandemic Relief Checks. Remind you of Mr. Potter? https://t.co/5FVtjblFTf,0.0
1486,1342326109954781185,US to require all UK-arriving passengers to receive negative coronavirus tests starting from Monday - CDC https://t.co/thFShqOd9B,-0.15
1487,1342326096692277249,"With billions unaccounted for, thousands of lives lost, open borders, and delay in vaccine purchases, the Trudeau government seemed devoted more to social justice ideology than to public health and safety.

It's no wonder why he shut down Parliament for most of 2020.

#Cdnpoli https://t.co/eMUHnqAX6V",0.0
1488,1342326103260557313,"London has seen the highest increase in #COVID19 case rates per 100,000 population among various regions in England with 602.2 in week 51 compared to 361.8 in the previous week, according to the latest figures updated on Thursday by the PHE. https://t.co/Vfspve3HWM",0.11111111111111112
1489,1342326104267268097,"24 Dec #COVID19 snapshot: 
👉10.15M cases, 147128 deaths &amp;  2.8L active cases
👉23444 new cases &amp; 337 deaths y'day
👉10L tests y'day. 7-day average TPR at 2.3%
👉Cases growing at 0.24%

🎄Merry Christmas, Everyone!🎄 https://t.co/OFESBrBWll",0.001515151515151511
1490,1342326108654465025,"This is infuriating.

Cancelling student debt will shrink the Black-White wealth gap by 25 points. 

It will allow many young people to become home owners. 

It will boost college graduation rates. 

People need relief from economic oppression especially during a pandemic. https://t.co/D2bzGIzbNi",-0.04999999999999999
1491,1342326106737831936,"This is outrageous. On Christmas Eve, Kevin McCarthy and House Republicans deprived Americans of receiving $2,000 during the pandemic.",-1.0
1492,1342326099359875074,jesus could care less about covid there’s 0 cases in heaven his birthday party is happening regardless,-0.16666666666666666
1493,1342326104028274688,News this Christmas Eve: The CDC will require air passengers from UK to get a negative COVID test (PCR or antigen) before flying. Order to be signed tomorrow &amp; take effect Monday.,-0.3
1494,1342326099565572097,"@chukosh I'm in Tennessee. Do not come here. People hardly wear their masks, even in places that require them. We have thousands of new cases every day. Stay away.
https://t.co/9LyCgN5sTg
https://t.co/ritEroI1ax",-0.07765151515151518
1495,1342326113570320386,"Ashanti Checks-In Following COVID-19 Diagnosis, Says She’s ‘Feeling Much Better’ https://t.co/5LAGFG7doU",0.25
1496,1342326101574610945,"I know it's hard to not see family and friends over the holidays, but we have to keep social distancing to prevent further spread of this deadly virus. Wear a mask and please limit holiday travel.",-0.12916666666666668
1497,1342326097007017984,got the first dose of my covid vaccine yesterday and i still haven’t turned into a titan yet.. so big dub for humanity i guess 🙄🙄,0.125
1498,1342326111548493824,"As a doctor, I really don’t know where they find time in any hospital unit to choreograph, film and produce music videos so regularly. https://t.co/m2LTyXbi65",0.2
1499,1342326109581565953,Trump is Covid19 Serial Killer: Trump’s handling of the matter “an absolute chaotic disaster.” Blood is on his hands!!!!! https://t.co/HwngCDDGPV,0.390625
1500,1342326103067779075,"@CDCgov FUCK your vaccine, masks, social distancing, all of it and go to hell where you belong!",-0.17916666666666667
1501,1342326111968112640,UK travellers need to stay put. The fact that 20 Brits tested positive for covid on ONE flight to Jamaica is insane.,-0.3863636363636364
1502,1342326102560276482,This morning the Republican party blocked a $2000 pandemic survival check for those in need. Georgians can reciprocate by voting for Warnock and Ossoff.,0.0
1503,1342326098390990849,"A sucker is a person who voted for Trump in 2016. A loser is a person who voted for him a second time in 2020. A fucker is a person who deprived Americans of receiving $2,000 during the pandemic.",-0.15
1504,1342326109140992000,"Trump is spending his final days in office blasting &amp; bulldozing the wildest corners of the borderlands for his wall of hate.

Instead of vaccines &amp; PPE, he’s spending billions on dynamite &amp; steel, permanently destroying the most spectacular places left along the US-MX border. https://t.co/YTB5vFThZp",0.0
1505,1342326111510921218,"@GabrielaVC1174 @Vicky56_88 @JoeBiden Help is coming... THANKS to Trump and the vaccines. 
Every country is experiencing the same problems with the virus. 
Democrats have shut down our economy and pushed stimulus off for political purposes. https://t.co/pBVwpoCv7V",0.011111111111111106
1506,1342326106083520512,Abbreviated Pundit Roundup: Pandemic cases and WH insanity both surge https://t.co/2HbIQu2mue,0.0
1507,1342326098999197697,@Sunshine_Vine @RainbowRyders This is on my list if we can ever get to Phoenix! We have had to reschedule twice due to Covid. 🤞🏻 for spring break!,-0.15625
1508,1342326106150621185,"Bob Harris told his family he didn't want to be on a ventilator, but when his family wasn't ready for him to stop fighting COVID-19, he agreed to be intubated. 

One week on the ventilator turned into three, and the Harris family faced a terrible decision.
https://t.co/6QCV0p9aTH",0.2
1509,1342326112131690497,"@Pure_Divinity Covid friend , Covid 😂",0.0
1510,1342326105479540737,"Don't worry, America. You might not get the COVID relief checks you so desperately need, but four war criminals were pardoned for their war crimes so. America first, etc.",-0.6
1511,1342326104976195584,@ArtValley818_ They sure look busy treating covid patients,0.3
1512,1342326104858767364,@_PatrickSimpson @0Helms2 And Larry missed two games with Covid,0.0
1513,1342326108792864768,"merry christmas and happy holiday for yall
fresh new track is out now!!

The AL4rt - Joy To The World
.
.
#Christmas #holidays2020 #JoyToTheWorld #COVID19 https://t.co/tD7mDMgQkd",0.5282670454545455
1514,1342326096830869506,"@saferprint @plstuartwrites @TheCiscoKid6 @TiempoCesar @PattyRe21949726 @vertigoagain @TanyaDiona @GCDCBflo @AuthorFWilliams @C_Gotmytan @helenaB55412423 The account @CTZebra

 is a memorial to our fallen healthcare workers.

Stop by, pause and pay respect 

US HCWs Lost to Covid19

This is an apolitical page -solely in memory of HCWs who have died of Covid19. All info/photos obtained thru public sources. 1500 and rising",0.0
1515,1342326113071206401,"For Christmas, give your fellow Americans the gift of not killing them. Wear a mask, don’t gather in groups, don’t be a a&amp;$hole.",0.0
1516,1342326108952408065,"Today’s GOP: “Fred Piccolo, spokesman for Gov. Ron DeSantis, deactivated his Twitter account Wednesday after he tweeted in the middle of night that photos of each dead COVID-19 victim should be balanced with 99 photos of people who survive the disease.” https://t.co/aOiM2Xonxg",0.0
1517,1342326100005818368,"OPEYEMI KAZEEM-JIMOH
University of Lagos
Lagos, Nigeria

Impact of the COVID-19 Pandemic on the Average Nigerian Household

https://t.co/3les9afgcA

@UnilagNigeria https://t.co/Bv9rEkZ8Gz",-0.15
1518,1342326104741343232,Heartbreaking Video Of Black Doctor Suffering With COVID19 Saying She Was Being Mistreated Before She Died https://t.co/1S2WHsJNuU https://t.co/SzlvVjn7Xo,-0.16666666666666666
1519,1342326113465458689,Mitch McConnell is a traitor to this country. That he got the vaccine after willfully failing to protect us from Covid-19 is obscene. That he's continuing to block aid to Americans that would help them survive the catastrophes his party created is unconscionable.,0.0
1520,1342326098953060353,"Sending my best wishes to team #SoloBrathukeSoBetter for its release this Christmas. First film hitting the big screen during the pandemic...a milestone in itself👏👏👏 All the best to @IamSaiDharamTej and the entire team🤗🤗🤗
@MusicThaman @SVCCofficial @subbucinema @NabhaNatesh",0.4166666666666667
1521,1342326113398366209,"In a pandemic, America should suspend all foreign aid.  We must be fully operational, without closures of/in ANY states for one rolling year - then aid can resume. During a pandemic, all who are working should be tax-exempt. Government should be reduced by 50%, if not more.",-0.125
1522,1342326119454879750,"Brazil: Bolsonaro Says the Best Vaccine for Covid-19 Is the Virus, which Has Killed More than 188,000 in The Country via /r/nottheonion https://t.co/6yPjMe8rTV https://t.co/h0CS9FajPy",0.43333333333333335
1523,1342326127759540224,@akaSmokess @finbooo @oilhockey97 @xbonesrider That’s essentially your argument though. You won’t take the vaccine because it’s not 100% effective. Do you never wash your hands too?,0.3
1524,1342326115621240832,"we as taxpayers have footed $150m so this diapered drug addled criminal could golf - which he did today.. 300k and counting from Covid 

and. he. golfed.",-0.43333333333333335
1525,1342326115331952640,"I applied for the small business administration covid-19 package for independent contractors. Because that's what I am have been since 2006. Under that program I was only eligible for a $1,000 loan. I was also eligible for the $600 on employment part never got that. On purpose.",-0.08333333333333333
1526,1342326121162039296,"Don't worry, America. You might not get the COVID relief checks you so desperately need, but four war criminals were pardoned for their war crimes so. America first, etc.",-0.6
1527,1342326124811067392,Spicier headline than normal https://t.co/51srPZrtcm,0.15
1528,1342326126199246848,The original June 9 @WHO definition of #HerdImmunity is scientifically correct. No infectious disease epidemiologist would contest that. https://t.co/bOGTmp2f6O,0.375
1529,1342326121724080149,"Ontario bans Christmas Lights drive-thrus to limit transmission of Covid. It's for your safety!

Prohibiting the celebration of Christmas is a hallmark of Communist Regimes. 

#NoMoreLockdowns wish you a Free &amp; Merry Christmas!

#cdnpoli #onpoli #topoli 
 https://t.co/Y8wfRCaHUJ",0.0
1530,1342326129991016452,"It’s hard to overstate the seriousness of the national arson Trump is committing right now. 

Vetoing the defense bill. Shutting down the government at Christmas. Refusing to sign a COVID relief bill. 

He is intent on burning the country down before he leaves office.",-0.002976190476190493
1531,1342326125587001344,"One week from tomorrow, a man who herded 1 million Uighurs into camps, jails human rights activists, crushed Tibet, disappeared courageous men and women who sounded the alarm on the coronavirus, and suffocated freedom in Hong Kong will join the U.N.'s highest human rights body. https://t.co/j4iSBOOnlk",-0.05
1532,1342326124026736641,@HiddleGoddesses And if you do not want to wear a mask: stay at home for f... sake!,0.0
1533,1342326115218513921,"With Covid relief hanging in the balance thanks to his attack on the stimulus bill, President Trump has arrived at his private golf club in West Palm Beach https://t.co/J5FQwJ4NWR",0.2
1534,1342326120285257728,"“WINNER Lee Seunghoon fans, celebrate his 9th debut anniversary thru good deeds of donating corona quarantine kits”

Awww wow, good job 👏💙 @official_hoony_ 
#이승훈

https://t.co/QtejPcvE9w https://t.co/3lkVskdT0D",0.5
1535,1342326125893193728,This morning the Republican party blocked a $2000 pandemic survival check for those in need. Georgians can reciprocate by voting for Warnock and Ossoff.,0.0
1536,1342326128065867776,"Of all the many reckless, thoughtless, selfish- even lawless- things @realDonaldTrump has done as president, throwing COVID aid to Americans in doubt on Christmas Eve has to rank near the top.
This isn’t about getting them more money.
It’s about getting himself more attention.",0.0
1537,1342326123057786881,"@VanattaMary @kinghellraiser @tavatoo @nancyneff2 That isn’t the covid package. Bitch McConnell wanted the relief package attached to the 2021 spending omnibus. That’s standard government spending, not covid relief.",0.0
1538,1342326117265338369,"Every year on Christmas Eve in Holland, children gather to light candles on the graves of Canadian soldiers who never returned home.

COVID-19 stopped them from gathering this year, but it didn’t stop the lights. It didn’t stop remembrance.

They still see you.

We still see you. https://t.co/S2IWFLgsFH",0.4
1539,1342326124290961408,If #snl has a LiVe Audience. Why can’t 🎭 Broadway / The Theatre open? Does Lorne Michaels think #COVID19 Fake?  Lol. I do. #imnotheatrequeen #playbill,0.1090909090909091
1540,1342326121254309888,jesus could care less about covid there’s 0 cases in heaven his birthday party is happening regardless,-0.16666666666666666
1541,1342326128615124992,"#Hyderabad #EMERGENCY Need 3 units O+ #Blood COVID-19 Convalescent Plasma donor @ AIG Hospital, Gachibowli.
Call 8897391147, 9030104002 #BloodAid via @hbdsofficial cc @warasigudasai @WeAreHyderabad @rapolu_nikhil #BloodMatters",0.0
1542,1342326120947937280,"Only the most Christian nations get together on Christmas Eve to discuss increasing aid during a pandemic and decide, ""No.""",0.16666666666666666
1543,1342326122206416900,"""We know that things are going to get worse. The question is how much worse"": New data show that the economy remains in trouble even as coronavirus relief package is thrown into doubt. ⁦@bencasselman⁩  https://t.co/dO6Or9wnF2",-0.2212121212121212
1544,1342326117538082817,"While many Americans are in medical centers or quarantine, VP Pence, chief of President’s Covid-19 task force, has reportedly had himself flown from DC to Vail skiing resort in Colorado for vacation.",0.25
1545,1342326126312628225,Mass. Town-By-Town Data: See Your Community's Reported Coronavirus Cases | CommonHealth https://t.co/VqiVSvg1uT,0.0
1546,1342326126203453441,"This is what happens when, instead of telling the truth, you shade it to manipulate the public. As a result, you lose credibility and your advice and warnings go unheeded. https://t.co/A0LyXSl7kD",0.0
1547,1342326120159477761,😷«««-»»»😷 Our scientists are developing an #N95 quality-assessment test for the medical industry and hospitals – because our fight against #COVID19 deserves the best minds &amp; the best #PPE. @molecularfndry @LBNLBioSci @UCBerkeley #NatLabsInTheFight https://t.co/fp2CymZhAH,0.0
1548,1342326124458590209,"*Yay the vaccine is finally out * 

Mutated Covide strain https://t.co/vh7BMGTfBF",0.0
1549,1342326120415428610,"This is outrageous. On Christmas Eve, Kevin McCarthy and House Republicans deprived Americans of receiving $2,000 during the pandemic.",-1.0
1550,1342326128728567808,"Farmers' Protest: Seven US Lawmakers Write to Mike Pompeo on ‘Serious Situation’ in India - Coronavirus Updates https://t.co/KOcr7I0YTR corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest news, Top India N… https://t.co/5kHUNcFuAP",0.20075757575757572
1551,1342326121539506176,"We need vaccines
#واکسن_بخرید 
#واکسن_بخرید
#کادر_درمان_خستس
#واکسن_فایزر_بخرید
#واکسن_بخرید #واکسن_بخرید https://t.co/pNl751AKyb",0.0
1552,1342326127285723136,"Kasarani Stadium and Nyayo stadiums have been designated as police stations to hold all those who will be nabbed from tonight for violating curfew and Covid-19 regulations.

#MerryChristmas",0.0
1553,1342326122319474688,"I’m grateful for every frontline worker, mail carrier, delivery person, cashier, teacher, first responder, every doctor and nurse exposed to COVID as they treat patients...every human taking care of others during a global pandemic. THANK YOU.",0.25
1554,1342326121627611136,"Hard to believe, isn't it? https://t.co/m8PifXsvma",-0.2916666666666667
1555,1342326122005073920,"@TeamPelosi So, first they get to try sedition. Now, they are trying to starve Americans to ruin Biden's presidency. These are the same politicians getting a 150k salary with paid holidays off? The same ones that jumped the line for vaccines? Are they ever going to be held accountable? https://t.co/1IzhCF4slA",0.25
1556,1342326130829713409,"The Pfizer vaccine is sativa, the Moderna one is indica",0.0
1557,1342326129533698048,"This is wild.

The WHO changed the definition of ‘herd immunity’ on their website, eliminating the original position that it could be achieved by the virus spreading through the population.

https://t.co/ElhYTUSp1r",0.2375
1558,1342326123980615680,Health care workers have sacrificed their lives fighting Covid. It's unclear how many have died. - NBC News https://t.co/Vgd4tNygyx,0.5
1559,1342326128682409986,"Also to be clear, here are just SOME of the items Republicans are fighting tooth and nail against in the middle of a pandemic:

- 2nd round of $1200 checks
- Restoring unemployment $
- Money for school, hospital, public transit
- Retroactive benefits
- Mortgage &amp; rent protections",0.05000000000000001
1560,1342326123502268416,"But sure, some people would just tweet Corona-related stuff at them for just jokes. https://t.co/zuFGCubcKF",0.5
1561,1342326130611802116,White House issues coronavirus testing mandate for U.S. citizens and others flying from Britain https://t.co/ayg1tcwUun,0.0
1562,1342326120016822272,"Thanks to our #superstar @urstrulyMahesh gaaru ❤️

Watch #SoloBrathukeSoBetter IN THEATRES TOMORROW 👏🏾🏆 https://t.co/NJrohvn9mg",0.2
1563,1342326124483928064,"It's...crazy honestly, I still feel like it was only a month ago since that day lockdown started yet here we are at the very end...
I'll save the crazy retrospective talk for then, but for now
Merry Christmas to all of you, and I hope you have an amazing holiday!",0.19000000000000006
1564,1342326130485977088,Are you guys aware of any countries sending us money for COVID relief? Asking for the entire damn country. #OutLoudWithGiannoCaldwell,0.125
1565,1342326129181380608,hate hate doing this but me and my bf tested positive for covid and will have no income the next couple weeks and due to our lease ending this month we have an insane amount of bills and expenses and i at least want to secure housing. please please help or boost this is urgent.,-0.29954545454545456
1566,1342326121543720961,No More Caving to Austerity Politics.  https://t.co/ystBzLCydC via @commondreams,-0.25
1567,1342326119069077509,“let it not be forgotten that more than 125 of the very same House Republicans now raging at Trump for betrayal just got through betraying our country on his behalf...” https://t.co/VKxFtoTyUB,0.25
1568,1342326116833501185,"does christmas not feel like christmas because:

a) depression
b) pandemic
c) you’re no longer a child
d) all of the above",0.0
1569,1342326129797914626,"Avoid spreading rumours about pork gelatin in Covid vaccines

https://t.co/otMnKPBS9u",0.0
1570,1342326126492975104,"Don't worry, America. You might not get the COVID relief checks you so desperately need, but four war criminals were pardoned for their war crimes so. America first, etc.",-0.6
1571,1342326126870327298,"This MAS Steward  ada jual Aiskrim Gula Apong after losing his job due to pandemic 🍦✈️.

Let’s support bro ni..

📍 M ICE CREAM GULA APONG AMPANG &amp; TAMAN MELAWATI https://t.co/4cDAvOvw2d",-0.125
1572,1342326126320893952,"6:55pm: I spent hours — in the car, in traffic, on foot, and waiting on the phone — following the instructions provided by the county. A voter still would have to wait another hour in line at a fourth location. ALL DURING A PANDEMIC!

This is what voter suppression looks like.",-0.05
1573,1342326127923253248,Pompeo slams 'unethical' report tying wife's positive coronavirus test and holiday parties https://t.co/4RKDJFAbch,0.2272727272727273
1574,1342326119631122432,"Not 'Logical' to Include MSP Demand in Talks But Ready to Discuss All Issues, Govt Tells Protesting Farmers - Coronavirus Updates https://t.co/O35K8KZUwc corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest… https://t.co/LKcC21qAyh",0.1778409090909091
1575,1342326125570248704,"Working in an office.
Blowing out birthday candles and then eating the cake. https://t.co/RbFJSdgHr7",0.0
1576,1342326121862348800,"Let’s understand, Steven Mnuchin funneled $500B of PPP Covid relief and gave millions to himself, Jared Kushner, Devin Nunes, Tom Brady, Betsy DeVos, Kanye West, $334K to Moscow Mitch’s wife Elaine Chao, Joel Osteen, but $2,000 checks for families in desperate need is too much.",0.0
1577,1342326116330201088,"Whenever you see a coalition of Larry Summers, House Republicans &amp; corporate Democrats, watch out. They will do everything they can to screw over the working class. They deregulated Wall Street, outsourced jobs and now oppose a $2,000 survival check during a damn pandemic.",0.0
1578,1342326126153236480,"Jesus Christ was a Brown-skinned, socialist, Jewish refugee. He hung out with sex workers. Authorities called him a troublemaker. He was murdered by police. He advocated for universal health care and against wealth. He's a major prophet in Islam. He told us to love one another.",0.140625
1579,1342326116527312898,Tarps off ferda https://t.co/hy7Nj7CLt2,0.0
1580,1342326124085444608,My niece has just survived Covid-19. A few days ago we thought we might lose her. Doctors cleared her today but warned that the recovery road is gonna be long as her lungs are damaged. She's only 26 years old with NO CO-MORBIDITIES. Pls forgive me if I'm a bit nasty to deniers.,-0.2
1581,1342326130645331968,A Very COVID Christmas: Visualizing The Pandemic's Impact On Festive Spending | ZeroHedge https://t.co/vNzsyEpkxg,0.2
1582,1342326140212555777,"Taehyung mentioned 'White angels' in the song '#SnowFlowerbyV' 
as below 

'올해는 여기 저기 하얀 천사들이 많잖아. 
This year a lot of white angels are here and there.' 

White angels can be many medical workers or the good people who helped in the COVID19 situation this year..",0.0
1583,1342326138878750720,"While Christmas is being celebrated in Pakistan &amp; all over the world in these difficult times of Coronavirus, let’s not forget plight of Kashmiri people in Indian Occupied Kashmir, facing Hate, Conflict &amp; Bigotry + longest lockdown under brute fascist force, Voiceless Need Voice! https://t.co/rMvvoA0vjj",-0.07500000000000001
1584,1342326143907725312,"So many people out and going around others and having dinner, then going to Christmas parties and passing #COVID19 every which way they go. These are the people that don’t deserve help from nurses and dr.s These are the ones that don’t deserve a hospital bed. #coronavirus",0.5
1585,1342326148076871682,Never forget that Trump said the pandemic was a hoax,0.0
1586,1342326136739483648,@ru_bato I MISS YOU BITCH POST PANDEMIC WE ARE GOING TO A FEST TOGETHER AND JKLSDFJKLSDFJLK,0.0
1587,1342326132037718022,"Covid-19 epidemic survival,  leukemia, cancer, diabetes and aids HIV when used orally as a drink to hydrate... given diarrhea is expected in all defined sicknesses.

Concurrently a basic IV or intravenous high test Salene drip infused with liquid vitamins like C, D, E, K, L &amp; R",0.02
1588,1342326135909019650,Go to Nana's tomorrow from 11am-1 pm and get a free hot meal. Teamwork makes a dream work. 🙌🏾🙏🏾 https://t.co/gT4Bob35g9,0.325
1589,1342326137628852224,"Hopefully Santa makes it through Ohio tonight by the 10 p.m. curfew. 

Fly fast, Rudolph. The #COVID19 agents will be on the look out.",0.5
1590,1342326146243964941,Donald Trump has blown up the covid relief plan at the last moment. Many Americans are suffering and the Republicans should join the Democrats and offer many of our citizens $2000.,0.25
1591,1342326144545263616,"#Christmas  2020: From 'It's A Wonderful Life' To ' #HomeAlone ', Popular Films You Should Watch With Family Today

https://t.co/lKil4H2y91",0.8
1592,1342326145967157249,"Tonight at #ChristmasMass I will pray for so many of you....all while wearing a mask &amp; practicing social distancing. Unless they decide, otherwise...come join us at St.Joseph's.

Love you &amp; missing you xo. Hoping Christmas 2021 will be better. #MerryChristmas 😘💕🎄🎅🎁💝🌹",0.26666666666666666
1593,1342326141395349512,"Police Raid Office of Mehmood Pracha, Lawyer Appearing for Delhi Riot Victims, Seize Documents - Coronavirus Updates https://t.co/3nWgN9asgQ corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest news, Top In… https://t.co/dOHqI35ql8",0.3787878787878787
1594,1342326141135298560,"1st time in 10 months to attend church. Yes, everyone exercised covid19 rules. https://t.co/nPNiwOu3Ri",0.0
1595,1342326132788637700,"If you think, ""Whoa, that's too big an ask,"" ask yourself where that perception came from. U.S. workers put in more hours than workers in all first world countries, but our wages aren't livable and we don't even have healthcare or education. Time to #MoveTheWindow! https://t.co/PzcKYSsau5",0.2708333333333333
1596,1342326132427771904,@mikepompeo Yea I know what it feels like Wa. State is so liberal you must wear a mask 100% of the time but if you fly on Alaska airline out of Seattle you will be told that no one will sit next to you but they had us packed in so tight there was no seats in the cab that is a democratic for,0.2071428571428572
1597,1342326134365515776,"Jesus Christ was a Brown-skinned, socialist, Jewish refugee. He hung out with sex workers. Authorities called him a troublemaker. He was murdered by police. He advocated for universal health care and against wealth. He's a major prophet in Islam. He told us to love one another.",0.0
1598,1342326144465469440,"The Rockets have several players — including John Wall, DeMarcus Cousins and possibly more — currently facing seven-day quarantine per NBA contact tracing protocol, sources tell @TheAthleticNBA @Stadium.",0.16666666666666666
1599,1342326133996605441,"@pulte I do, I’ve been quarantined for a month ad now I actually have Covid, I haven’t been able to work since. So here I am wondering how im going to make it...",0.25
1600,1342326148139687937,Being alone on Xmas cuz of COVID ain’t the move 😴,0.0
1601,1342326133900128256,"Black people are still being mistreated by the healthcare system, even those who WORK WITHIN the system. 

RIP Dr Susan Moore 
She was mistreated by her very own colleagues who downplayed her Covid symptoms. https://t.co/xuuZOH1Ltd",-0.16666666666666666
1602,1342326148697624576,"In a pandemic, America should suspend all foreign aid.  We must be fully operational, without closures of/in ANY states for one rolling year - then aid can resume. During a pandemic, all who are working should be tax-exempt. Government should be reduced by 50%, if not more.",-0.125
1603,1342326144977219587,Merry Christmas everyone!! Tonight I have a daughter fighting Covid and liver failure at 43. The worst Christmas and being single I’m alone tonight. I have FaceTime with family but we are all scared. Hold your loved ones tight. Rough year and tonight my biggest fear.,-0.6583333333333333
1604,1342326145824534529,"US: we don’t have enough money to give you $2k Bc of covid 

Also US: https://t.co/WelrkGCVwl",0.0
1605,1342326146923433989,Pompeo’s Wife Tested Positive for Coronavirus as Cases Spiked https://t.co/hptV5GGB4n,0.2272727272727273
1606,1342326141198090240,"My daughter has been very ill all week and went to the ER last night, where she tested positive for Covid.  I can’t process this yet.",-0.1409090909090909
1607,1342326145199575041,"Thinking about all of the health care workers we’ve lost to COVID-19, whose families are spending their first holidays without them. We are all with you in this difficult moment. https://t.co/k9m2cgbgM7",0.25
1608,1342326132549382144,"Several States have stepped up efforts to trace and test persons who have flown in or transited from the #UnitedKingdom between Nov 25 and Dec 23, for a more infective version of the #COVID19 virus https://t.co/ERoeZuICYL",0.0
1609,1342326141550526464,Something about this festive season just feels empty and it's not because of COVID,-0.1
